id,user_id,created_at,authorDisplayName,author,authorAvatar,author_id,review_title,review_rating,review_content,business_name,business_slug,permalink,replied,messages,business_logo,industry_logo,industry_name,industry_slug,status_id,nps_rating,source,is_reported,business_reporting,author_created_date,author_total_reviews_count,attachments
4138515,9a0e0770-4ec9-11ed-b969-1b7de551df87,2022-10-18 12:20:26,Grace M,Grace M,,9a0e0770-4ec9-11ed-b969-1b7de551df87,Excellent customer service received at Telkom,5,"I was  helped at Telkom in Vaal Mall by Rebecca Radebe wow what a patient  sweet lady I wanted to update my contract  and take a contract  nice cellphone , was so confused and unsure which  one to take Rebecca Radebe helped me to choose a cellphone  that is very nice and suitable for my hands as I am a short person with small hands.. so when I'm holding a cellphone some most cellphones are big it's like I am holding a tablet.

But she assisted me to choose a nice comfortable phone and she helped me to understand everything  about my contacts that I have with telkom . 

Good communication,  very understanding,  patience  when I went  out of Telkom I went out being a happy customer received super awesome  service from her. Thanks so much Vaal mall Telkom so far it's the best network I don't regret choosing  telkom",Telkom,telkom,excellent-customer-service-received-at-telkom-4138515,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-18,1,[]
4138431,e71625c0-95f4-11ec-bcb7-d35dba9801fa,2022-10-18 11:51:55,Siphesihle Z,Siphesihle Z,,e71625c0-95f4-11ec-bcb7-d35dba9801fa,Inability of Telkom to assist with a Sim swop,1,"I was high jacked on the 15th Oct 2022 and all my personal belongings were stolen, including my cellphone and smart ID. I have a cellphone contract with Telkom. On the 17th Oct 2022 I went to the Telkom branch at Berea Centre, Durban, KZN, around 14h30 and they told me I couldnt be assisted because I don't have an original ID. I told them this was stolen and only have a temporary ID, affidavit and case number but still they were adamant they couldn't assist me. The consultant went on to say the system wasn't working and I should arrive before 11am. Today, 18 Oct 2022, I arrive at 10h00 with my old green ID book and they tell me that the system is not working. I should come back at 14h00. I am utterly appauled at this poor service, especially since verifications and OTPs use this old number that I want to switch back to. I am disgusted at the refusal to assist a customer at a critical time of need, due to nonsensical policies. It simply does not make sense when people have real cases with evidence and exceptions cannot be made!",Telkom,telkom,inability-of-telkom-to-assist-with-a-sim-swop-4138431,0,"[{'id': 2366862, 'body': '<div><!--block-->I would like to share that following the above, I went to another branch at City View Mall in Durban. They were so happy to assist with just my temporary ID. So I am left to question the inconsistencies between Telkom branches. It is not right nor fair that others operate differently to others. This needs to be reviewed and corrected. At the end of the day, we should have 1 experience across all branches.\xa0</div>', 'created_at': '2022-10-19 09:04:24', 'type': 'Public', 'origin': 1, 'owner': 1, 'from': 'Siphesihle Z', 'businessSlug': 'telkom', 'businessLogo': 'https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png', 'showPrivateBadge': False, 'isLinkedToUser': False}]",https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-02-25,5,[]
4138263,4460a3d0-d8cb-11e9-a198-ed2958f2f970,2022-10-18 10:54:59,Thubelihle N,Thubelihle N,,4460a3d0-d8cb-11e9-a198-ed2958f2f970,"I have a contract with them, my last month debit order was unpaid",1,"I have a contract with them, my last month debit order was unpaid. No contact was made then they go debit my account on the 15th, I don't even get paid on that date, unpaid debit order charges occurred I have to pay. Just because they didn't communicate, this is not right.",Telkom,telkom,i-have-a-contract-with-them-my-last-month-debit-order-was-unpaid-4138263,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WHATSAPP,False,,2019-09-16,3,[]
4138160,58b05fc0-11c5-11ed-a207-c777144d5403,2022-10-18 10:21:46,Agnetha L,Agnetha L,,58b05fc0-11c5-11ed-a207-c777144d5403,T,1,"Seriously not client centered. 

Took me to approach the supervisor before the store got moving. Just no ethics and no apology for their customer service. 

Took 15min to get serv3d at the adderley walk in store! Short staff but staff is walking out of the store.

Online and customer call center not competent with enquiries",Telkom,telkom,t-212f1475f9b471df4760288bf7d5547dbe80dc62-4138160,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-08-01,2,[]
4138104,be443d60-ee86-11ea-aa5d-db3ea3d5c2ac,2022-10-18 10:00:36,Lydia K,Lydia K,,be443d60-ee86-11ea-aa5d-db3ea3d5c2ac,WHAT A JOKE TELKOM!!!!!!!!!!!!!!!!!!!!!,1,"Disgraceful, I don't even have words!!!!!!!!!!!!!!!!!!!!!

This is the 3rd time I am writing a complaint for Telkom but realized when reading the other reviews. ""the business"" didn't respond. So I am not the only one.

Contract cancelled on 10 July for end of August 2022
Oh, and don't forget that you pay in arrears!!!!!!!
Yet, another payment was deducted from my account at the end of August.

I have received another account for R202 which will be deducted at the end of October which apparently is a penalty fee.

I am telling you, if you touch my account again, there will be hell to play",Telkom,telkom,what-a-joke-telkom-4138104,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-09-04,5,[]
4137965,b1168b40-4eb5-11ed-8eed-171ddf457fed,2022-10-18 09:23:48,Abdullah F,Abdullah F,,b1168b40-4eb5-11ed-8eed-171ddf457fed,telkom a great contract that comes with a nightmare,1,"telkom has great deal available at reasonable price , but they come with alot of problems. service delivery is really bad going into store or calling the contact number. trying to get someone to assist with anything is a mission.  network problems is a great issue regardless of being on an all network plan and id you on telkom only plan it is worse.",Telkom,telkom,telkom-a-great-contract-that-comes-with-a-nightmare-4137965,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-18,1,[]
4137877,1eba0987-31fa-11e8-83f4-f23c91bb6188,2022-10-18 09:17:35,Amith,Amith,,1eba0987-31fa-11e8-83f4-f23c91bb6188,Excellent service from Nevan at Telkom Kwadukuza,5,"I would like to acknowledge the great service from the consultant,  Nevan.  Telkom as a brand is poor but Nevan is a gem who went the extra mile to resolve my problem.",Telkom,telkom,excellent-service-from-nevan-at-telkom-kwadukuza-4137877,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2014-11-20,8,[]
4137855,a91766b0-4f5b-11ec-8f39-89d1471836eb,2022-10-18 08:50:41,Moalusi K,Moalusi K,,a91766b0-4f5b-11ec-8f39-89d1471836eb,Cannot cancel contract,1,"Telkom makes it impossible to cancel contract or to get settlement. The send you from Pilar to post, Telkom is a scam",Telkom,telkom,cannot-cancel-contract-8e5515dcee08d3f53013bc2ef28d895151e89bd5-4137855,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2021-11-27,3,[]
4137830,de159260-33e6-11eb-a149-71c41b1c0417,2022-10-18 08:44:37,Precious D,Precious D,,de159260-33e6-11eb-a149-71c41b1c0417,False information given then charged more,1,"I am not happy with the information I was provided. I called in in April via the Telkom customer care line wanting to cancel my subscription as I was not happy to be paying R185 for 10Gb+10Gb. The consultant that was assisting me said I could not cancel as I took out the contract last year. As disappointed as I was, I acknowledged that. She further on went on to say that she can increase my Gigs and keep it at the same price. So it will be 20Gb+20Gb for R185. I asked her if I will be paying anything more, she reassured me ""NO, I will not be paying a cent more"". 

May came, and my debit order is R244.56. I called in again, I was told it is a once off payment as there was an adjustment made on my account. June, still the same amount debited. I called in they said I shouldn't worry as I will only be paying this amount for 3 months at most then I will go back to paying my initial fee of R185.

I went to inquire about this at a Telkom shop and I am told that 244 is my new payment as I did an early upgrade. I NEVER REQUESTED FOR ANY UPGRADE.... I REPEAT...  I NEVER REQUESTED FOR ANY UPGRADE AT ALL. So why should I be paying more because of a consultant that gave me false information. I am tired of hearing different stories, I want my account back to R185 and I do not want to pay a cent more.",Telkom,telkom,false-information-given-then-charged-more-4137830,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,2.0,WEBSITE,False,,2020-12-01,2,[]
4137725,0fb18d50-4ea5-11ed-8fa0-1d25f0f93b5d,2022-10-18 07:34:57,Welheminah M,Welheminah M,,0fb18d50-4ea5-11ed-8fa0-1d25f0f93b5d,Terrible Service - Unreasonable and Bad Treatment - No Customer Service at all.,1,"I bought a phone Sunday (no view of the contract) at 16h00 and returned it Monday 09h00 for the reason that the items is defective when opening and closing it. 
The item will not be will be durable and usable for a reasonable period of time. The line between the flip/closing phone is not strong and will get damaged at any time/its not strong
It is not of good quality and will definitely seize in due time (not durable) and not of good working order for me.  
Furthermore, I use the phone for work I cannot do multiple work on the phone due to its size. Am unable to work from outlook to teams, to excel etc. one has to minimize screens to do all that. It does not have the functions I need,  therefore it is not reasonably suitable for the purpose that are intended to be used for.

I sent an email yesterday 12h00 and to date no response. i want a new phone or cancel the contract. i still don't have copy of the contract - how pathetic.  The phone is at the store. Clearwater Telkom.",Telkom,telkom,terrible-service-unreasonable-and-bad-treatment-no-customer-service-at-all-4137725,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-18,1,[]
4137654,70a58780-ac22-11eb-a482-ffce4d0475de,2022-10-18 05:51:02,linda S,linda S,,70a58780-ac22-11eb-a482-ffce4d0475de,Absolutely shocking service delivery for a simple function,1,"How difficult can it be just to add a divert line to your number???

We've been struggling for 4-5 weeks now just to divert the landline to another line for when the landline is either busy or not working with absolutely shocking customer service

Firstly I went into the branch where they told me I can't do it there and was given a number to phone. After struggling to get through we finally managed to talk to Ngowethu Mathunjwa where she explained that I need to send her a letter to approve this function on my landline. This letter was send 19 September 2022. After numerous emails afterwards to her to find out what is going on with the progress and no response from her I've received an email from Lorraine Koetzee on 5 October 2022, with the response that my request for forward call has been activated with an instruction manual of how to activate it on our side. These instructions didn't work at all, and we had to follow up again where the only response from Lorraine was that there is a block call on the line and we need to somehow know how to deactivate that. Numerous emails afterward to her with again, no response.

We've been phoning the two number that was given to us (one in the branch and one by Ngowethu) endlessly and was just send back and forth to every department and no one assisting us, or wanted to assist us or even had the knowledge to assist us. Absolutely shocking. My assistant finally managed to get through Nontobeko, on 12 October 2022, that wanted to help and was pleasant to talk to and she informed her that the forward call function was not activate and we need to send an approval letter. This letter has been send on 19 September 2022 already! Since then we have been trying to get hold of Nontobeko.  Every time we call she is busy on the line and we've been told that they are sending her a call request to call is. We are at 18 October 2022 with no response from anyone.

I'm appalled by the service delivery from Telkom and everyone working there. How hard can it be to just had this simple function.

I'm also putting it on record here and on Lorraine's email, that I will not pay for this extra function, until it is actually activated and working.",Telkom,telkom,absolutely-shocking-service-delivery-for-a-simple-function-4137654,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2021-05-03,4,[]
4137570,8dbd8aa0-4e4f-11ed-9820-9b1bd94cc0bf,2022-10-17 21:22:25,Belinda E,Belinda E,,8dbd8aa0-4e4f-11ed-9820-9b1bd94cc0bf,Useless Telkom,1,Worst cellphone provider! My phone was stolen in June 2022 I blacklisted and blocked the phone and in July I went to Vincent Park shopping centre in East London to cancel the sim as it was no longer needed. My contract was on a month to month basis as I was long over due for an upgrade. The lady cancelled the line and provided me with a reference number. She told me that the final payment will be processed at end August 2022. The debit order went through and there was no demand in September. On the 14th October they put a debit order on my account for 2 payments and I reversed it as the contract was cancelled. On 17 October I phoned the accounts department as I received a threatening email stating that they are handing me over due to non payment . The lady Lauren said that I must pay the account as there is no record of cancellation and data was allocated to the sim. I asked her how do you allocate data to a blocked and blacklisted sim. She could not answer. I told her I’m not paying for something I cancelled and for which I have a reference number. She told me I must go back to the store and go cancel again?????? They are so useless and can’t even do their jobs!!!!!!,Telkom,telkom,useless-telkom-93a18b64027690a0eea15cb46284a7110a0d17ee-4137570,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2022-10-17,1,[]
4137535,9e55f4c0-4e49-11ed-9dcb-472cc3ab2cc2,2022-10-17 20:34:44,John M,John M,,9e55f4c0-4e49-11ed-9dcb-472cc3ab2cc2,Most FRAUDULENT service EVER,1,"I took out my contract in 2019 through the sales department who did not provide a copy of the contract. during August 2021 and October 2022, Telkom raised 7 or 8 R 202.70 penalty fees. On 16 October my Samsung A225F was stolen as I was robbed. Even though Telkom did not provided a copy of the contract which I should have signed, which could have bound me to their terms and conditions regarding rejection fees even though my account is paid to date, Telkom still had the audacity and cheek to tell me I need to pay the rejection fees having provided all payments were on time. They also have the cheek and audacity to MAKE me pay for something that is not my fault. THIS CONSTITUTES FRAUD!!!! Be very careful of these guys. They love money too much",Telkom,telkom,most-fraudulent-service-ever-4137535,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-17,4,[]
4137491,3914e28a-31fa-11e8-83f4-f23c91bb6188,2022-10-17 19:39:57,Crystal B,Crystal B,,3914e28a-31fa-11e8-83f4-f23c91bb6188,Appalling service...,1,Still waiting for a response from Telkom. Does anyone actually work there? Do they actually provide a service? I have been reading so many complaints about their lack of service and nobody at Telkom seems to care. Shocking actually!!!!!,Telkom,telkom,appalling-service-7e87087dc63cf8e1f7d61ed8959477e8bef26d1d-4137491,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-09-05,6,[]
4137456,bc2c5c60-16e0-11eb-b8ea-f5791789c637,2022-10-17 19:07:49,Nicolaas L,Nicolaas L,,bc2c5c60-16e0-11eb-b8ea-f5791789c637,Telkom owning the whole of S.A,1,"Since last week Tuesday 11/11/2022 my internet was down.. I phoned in and the next day it was fixed.. only for it to go down again on Friday.. so on Saturday I phoned in spoke to a lady that assured me that my internet will be on that same day as technicians is already working on it.

Sunday still no internet.. so I phoned in again at about 15.40 that afternoon.. spoke to the agent told him that I am looking for a different service provider.. this guy had the audacity to tell me that no matter to which provider I go Telkom owns everything.... And still laughing at the situation. Really what training was this guy provided.. and just for interest sake it's now Tuesday 17 October still no INTERNET...

What a service provider...",Telkom,telkom,telkom-owning-the-whole-of-sa-4137456,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2020-10-25,6,[]
4137452,127f29a0-e3da-11eb-9bb3-1b4c35c96d58,2022-10-17 19:02:46,Thabisile Z,Thabisile Z,,127f29a0-e3da-11eb-9bb3-1b4c35c96d58,"Terrible service, fraudsters, Horrible Service",1,"Telkom is the worst service provider they don’t really understand customer service and treating a customer with dignity. They installed this stupid fibre beginning of September and they said it’s a free cover but I didn’t even get a chance to enjoy that free cover because I only had free cover for one day in September that is very useless on the 12 September I called in and no one was interested in helping me, I called several times using my own airtime since I’m not using Telkom but because you’ll selfish and greedy you’ll don’t call your customers back, I was only assisted on the 1st week of October but still I had internet for only a week and then back to no network, when I called back I was sent an invoice of a R1000 and more which I don’t know what is it for because I’ve never used your services but you busy billing me for bill ****. Telkom is the worse fraudster company and people must runaway from it otherwise they will be robbed daylight.",Telkom,telkom,terrible-service-fraudsters-horrible-service-4137452,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2021-07-13,6,[]
4137392,f79a63b0-8599-11ea-afb3-a30ef9229937,2022-10-17 18:09:25,Liana B,Liana B,,f79a63b0-8599-11ea-afb3-a30ef9229937,Frequent problems on internet.,1,I am struggling with my adsl uncapped data since 6 months ago.... there is probably 100 faults that i have logged and then they fix it then its fine for 2 weeks then i must call again to report a fault. It it isnt the line that  is unstable then it is the speed that is 0.1 mbps. I am really fedup.,Telkom,telkom,frequent-problems-on-internet-4137392,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-04-23,3,[]
4137320,38c8eaf4-31fa-11e8-83f4-f23c91bb6188,2022-10-17 17:14:12,Mamiki M,Mamiki M,,38c8eaf4-31fa-11e8-83f4-f23c91bb6188,TELKOM'S BAD SERVICE ON DEBIT ORDER SYSTEM,1,My account is up to date.. On the 1st of October Telkom decides not to debit my account. 2 weeks later they decide to debit 2 installments. When I call their so called contact centre the lady replies by saying 'I don't know'.  Now they decided to hand over my account to collections as I did not have enough in my funds for 2 installments but only 1 installment that they conveniently decided not to debit.  Such level of unprofessionalism is totally embarrassing.  I regret ever taking out any contract with Telkom.  Never again.,Telkom,telkom,telkoms-bad-service-on-debit-order-system-4137320,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2017-08-18,3,[]
4137255,8a54f200-4e28-11ed-8bbf-89e5fd1ceb48,2022-10-17 16:38:10,Natheera H,Natheera H,,8a54f200-4e28-11ed-8bbf-89e5fd1ceb48,Locked account,1,"My service remains suspended after telkom received my payments. This is the first time in 3years I missed a payment. 

I spent 2hours waiting to speak to a manager. 

I was also informed that Johannesburg call centers operates with no team manager as they work from home. 

5drop calls and 2 miss directed calls later Sibusiso Aphumulo refused to put me through to the survey 

This is a cry for help please me get my service back on I do not owe you money",Telkom,telkom,locked-account-6ee2c1dc7ce0e5a05c9c6f5e3683cbbda8fe5b4b-4137255,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2022-10-17,1,[]
4137027,a7cd9800-0486-11eb-9e1e-a9593b75d5c3,2022-10-17 14:53:44,Neal M,Neal M,,a7cd9800-0486-11eb-9e1e-a9593b75d5c3,Telkom South Africa’s worst cellular network,1,"If there was a - star option,I would choose that. DO NOT take out a contract with them!!! They consistently bill you incorrectly, then cut you off even when you are in the process of trying to correct their terrible billing. Their customer service is awful and nobody actually helps.",Telkom,telkom,telkom-south-africas-worst-cellular-network-4137027,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2020-10-02,6,[]
4137013,23d5d360-cdb5-11ea-ab4e-1b307fc080f3,2022-10-17 14:49:44,Daphne N,Daphne N,,23d5d360-cdb5-11ea-ab4e-1b307fc080f3,Frustrated Telkom Customer,1,"The service from Telkom is pathetic to say the least. We have two cellphone contracts with Telkom which is due to end. We had to go into a branch just to say we will be cancelling the contract at the end of the term. We also had to give a 30-day notice which is absurd when the contract is due to end. The agents have been calling myself and my partner every single day. They call me asking for my partner and call my partner asking for me even after we told them that we will not be renewing these contacts. I have been blocking every number, but they call from a different number each time. I am very frustrated and annoyed to say the least.",Telkom,telkom,frustrated-telkom-customer-29299d96025f0baa2b8658cbc0c5e247b8241066-4137013,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-07-24,3,[]
4136891,321aaae9-31fa-11e8-83f4-f23c91bb6188,2022-10-17 14:01:06,Susan Janse van Rensburg,Susan Janse van Rensburg,,321aaae9-31fa-11e8-83f4-f23c91bb6188,Bad servive Telkom,1,"Good day 
I am trying to cancel my telkom line and adsl internet. 30day notification as required was sent on the 13th of September 2022. Received a refrence and verbal confirmation that our service will terminate on 13 October 2022 not later than 12pm on this date. 
Been caling Telkom from the 14th to enquire why service was not terminated as per agreement. One of the operaters I spoke to said we must just unplug the phone and adsl rooter. The audacity to even suggest it, boggels my mind. Incompetent comes to mind because it could not be that difficult te cancell the services in question. We did switch off the internet to make sure no one can use it and we also don't make any calls.. but I know from previous experience they will send me a bill for services, even after cacellation. 
Telkom it is unacceptable, and I would think twise in future to make use of your services. 

I am furious with Telkom because every time you call them you get a new operator on line and you have to start from the beginning. I was told today that I should phone them again tomorrow and every day after that. Why give 30day notice? They should pull finger and do their job, but no they make it most difficult for the user who dared try to leave them.. for **** sakes cancel my services and get it done today.

From one very unhappy client.",Telkom,telkom,bad-servive-telkom-4136891,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,2.0,WEBSITE,False,,2017-01-16,2,[]
4136882,26c38f25-31fa-11e8-83f4-f23c91bb6188,2022-10-17 13:56:27,Jacques,Jacques,,26c38f25-31fa-11e8-83f4-f23c91bb6188,Aggressive sales call.,1,Telkom have employed a company called Infinox to harass clients for sales. I will never again do busyness with Telkom. There service is a joke and now these harassing Calles. Telkom your reputation just get worse by every time these abessive people call. fix your service and maybe you will get customers.,Telkom,telkom,aggressive-sales-call-4136882,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2015-12-02,8,[]
4136878,4ae21f80-31ae-11eb-8e23-fb040c534e11,2022-10-17 13:55:03,Jane K,Jane K,,4ae21f80-31ae-11eb-8e23-fb040c534e11,TERRIBLE CUSTOMER SERVICE. AGAIN. FROM A LONG STANDING CLIENT,1,"I really hate dealing with TELKOM. After 3 contracts I just have had it with the incompetence and frustration of dealing with these people. I have just received a call and SMS from Telkom saying my account is in arrears and my line will be suspended. This is all because they DID NOT debit me the correct amount on the  26 September as they said they would on the SMS they sent. 
I spoke to the call centre agent Simphiwe Vundisa. He admitted the error was on their side. They  DID NOT debit me THE CORRECT amount as the SMS stated. He further carried on to say he is sorry BUT THEY  CANNOT HELP ME. Even though its THEIR mistake, my line will still be suspended. Who has  money to pay a week before payday?
I asked for the matter to be escalated. He further continued to inform me his manager will also not be able to assist.
Can someone in telkom clear this confusion?
You did not debit me the correct amount as per your SMS. Why should I then be inconvenienced like this?",Telkom,telkom,terrible-customer-service-again-from-a-long-standing-client-4136878,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2020-11-28,6,[]
4136656,2c37f547-31fa-11e8-83f4-f23c91bb6188,2022-10-17 12:17:09,Ntle M,Ntle M,,2c37f547-31fa-11e8-83f4-f23c91bb6188,Telkom is approving fraud contracts to milk the poor,1,"**********1 Telkom had decided to approve a contract and I reported the matter as fraud with supporting documents and affidavit,They said the matter will be resolved via twitter and had to send docs again,They have listed me on ITC, I will never pay for something I reported ,milk the poor🤬🤬😡😡",Telkom,telkom,telkom-is-approving-fraud-contracts-to-milk-the-poor-4136656,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,0.0,WEBSITE,False,,2016-07-28,3,[]
4136538,5a278760-f74b-11ea-9d84-fd4b770639ae,2022-10-17 11:34:42,Kim N,Kim N,,5a278760-f74b-11ea-9d84-fd4b770639ae,TELKOM FRAUD!,1,"Telkom upgraded my contract which was less than two years to a new package without confirming with me. They then opened up many options on my account and worst of all made it an open plan where I am being charged so many extra things. y bill has moved from 239 MONTHLY to R380 currently.
This is FRAUD on so many levels. It is merely disgusting and sad how Telkom takes customers for granted. I contacted customer service, neither consultants that I spoke to could give me an answer. Telkom is taking advantage of its customers, I am not willing to pay for events that I never signed up. How can they do things on someone's account without CONSENT!!!! I am very unhappy as if i reverse all these payments, i will have a bad record on my name. I am very, very UNHAPPY and unsatisfied!",Telkom,telkom,telkom-fraud-4c5185a96625060e1ea39d8ffb238d17263c9188-4136538,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2020-09-15,4,[]
4136420,b0938780-f691-11eb-8473-b15bcd6b5ba5,2022-10-17 10:45:36,Inge C,Inge C,,b0938780-f691-11eb-8473-b15bcd6b5ba5,Another crumbling system managed by incompetent fools,1,"Reviewing on behalf of my mother, who is a client with Telkom.
In July, my mother paid her account up to date and requested a contact number to cancel her service.
She was told by the Telkom consultant, an Andile, that they would forward her forms or documents to assist with her cancellation.
To date she has not received said forms.
Since the day she asked for the cancellation, my mother has not been using their service.
The device is not even plugged in and has not been charged since, and is sitting put away inside her cupboard.
However, she is receiving ridiculous bills every month.
We have tried to get in touch with them to confirm the cancellation, but there is absolutely no info available online that makes it in any way clear what steps to follow.
The only number we could find automatically disconnects the call before the first ring.
Their WhatsApp chat function is useless and infuriating.
Their website is dysfunctional.
There is no way to get in touch with any human representative who can assist.",Telkom,telkom,another-crumbling-system-managed-by-incompetent-fools-4136420,0,[],https://s3-us-west-2.amazonaws.com/hp-cdn-01/uploads/orgs/org_793962_logo_hPUx0SvDxJ768HorIPr8.png,/static/img/industries/icons/telecommunications-icon.jpg,Telecommunications,telecommunications,1,,WEBSITE,False,,2021-08-06,4,[]
